ticker,isin,name,issuer,instrument_type,instrument_subtype,currency,catalog_url,instrument_url,is_active,capture_status,history_status,chart_status,error_reason,data_points,actual_start,actual_end,coverage_days,coverage_percent,insufficient_history,screenshot_path
ROKSpp2,,Rokos Logistics,Rokos Logistics,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/ROKSpp2,True,PENDING,UNAVAILABLE,NO_HISTORY,NO_PUBLIC_HISTORY,0,,,0,0.0,True,
ROSAb1,,ROSAb1,ROSAb1,bond,corporate,USD,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/ROSAb1,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
ROSAb2,,ROSAb2,ROSAb2,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/ROSAb2,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
RU_VTBRb1,,Банк ВТБ,Банк ВТБ,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/RU_VTBRb1,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
SAPHpp1,,Сапфир Инвест,Сапфир Инвест,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SAPHpp1,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
SATCb1,,Fincraft Resources,Fincraft Resources,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SATCb1,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
SATCb2,,Fincraft Resources,Fincraft Resources,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SATCb2,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
SBERb10,,Bereke Bank,Bereke Bank,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SBERb10,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
SBERb8,,Bereke Bank,Bereke Bank,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SBERb8,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
SBERb9,,Bereke Bank,Bereke Bank,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SBERb9,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
SCASpp1,,Saulet Construction Astana,Saulet Construction Astana,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SCASpp1,True,PENDING,UNAVAILABLE,NO_HISTORY,NO_PUBLIC_HISTORY,0,,,0,0.0,True,
SCLBb1,,Скулбас,Скулбас,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SCLBb1,True,PENDING,PARTIAL,DATA_READY,,212,2025-08-27T19:00:00,2026-08-27T19:00:00,212,85.48,True,
SCLBb2,,Скулбас,Скулбас,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SCLBb2,True,PENDING,COMPLETE,DATA_READY,,237,2025-08-28T19:00:00,2026-08-27T19:00:00,237,95.56,False,
SCLBb3,,Скулбас,Скулбас,bond,corporate,USD,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SCLBb3,True,PENDING,PARTIAL,DATA_READY,,23,2026-07-23T19:00:00,2026-08-27T19:00:00,23,9.27,True,
SEGRb1,,Станция Экибастузская ГРЭС-2,Станция Экибастузская ГРЭС-2,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SEGRb1,True,PENDING,UNAVAILABLE,NO_HISTORY,NO_PUBLIC_HISTORY,0,,,0,0.0,True,
SEGRpp1,,Станция Экибастузская ГРЭС-2,Станция Экибастузская ГРЭС-2,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SEGRpp1,True,PENDING,UNAVAILABLE,NO_HISTORY,NO_PUBLIC_HISTORY,0,,,0,0.0,True,
SEGRpp2,,Станция Экибастузская ГРЭС-2,Станция Экибастузская ГРЭС-2,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SEGRpp2,True,PENDING,UNAVAILABLE,NO_HISTORY,NO_PUBLIC_HISTORY,0,,,0,0.0,True,
SEGRpp3,,Станция Экибастузская ГРЭС-2,Станция Экибастузская ГРЭС-2,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SEGRpp3,True,PENDING,UNAVAILABLE,NO_HISTORY,NO_PUBLIC_HISTORY,0,,,0,0.0,True,
SEPGpp1,,Семей Энерго,Семей Энерго,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SEPGpp1,True,PENDING,UNAVAILABLE,NO_HISTORY,NO_PUBLIC_HISTORY,0,,,0,0.0,True,
SFKFb1,,"СФК ""СМК ФФ-1""","СФК ""СМК ФФ-1""",bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SFKFb1,True,PENDING,PARTIAL,DATA_READY,,4,2025-10-14T19:00:00,2026-05-19T19:00:00,4,1.61,True,
SKCNb1,,Samruk-Kazyna Construction,Samruk-Kazyna Construction,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SKCNb1,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
SKENb1,,СевКазЭнерго,СевКазЭнерго,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SKENb1,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
SKENb2,,СевКазЭнерго,СевКазЭнерго,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SKENb2,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
SKENb3,,СевКазЭнерго,СевКазЭнерго,bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SKENb3,True,PENDING,PARTIAL,DATA_READY,,1,2026-02-03T19:00:00,2026-02-03T19:00:00,1,0.4,True,
SKKZb1,,"Фонд национального благосостояния ""Самрук-Қазына","Фонд национального благосостояния ""Самрук-Қазына",bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SKKZb1,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
SKKZb10,,"Фонд национального благосостояния ""Самрук-Қазына","Фонд национального благосостояния ""Самрук-Қазына",bond,corporate,KZT,https://kase.kz/api/instruments/securities/?sec_type=bond,https://kase.kz/ru/investors/bonds/SKKZb10,False,UNAVAILABLE,UNAVAILABLE,NO_CHART,INSTRUMENT_DELISTED,0,,,0,0.0,True,
